Age,Overall,Potential,Special,International Reputation,Weak Foot,Skill Moves,Contract Valid Until,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
24,63,68,1408,1,3,2,"Jun 30, 2019",38,27,58,43,38,30,31,38,39,41,52,54,58,58,62,46,67,57,69,30,61,57,29,32,48,47,62,72,67,8,9,10,8,9
20,63,75,1679,1,2,3,"Jun 30, 2019",40,37,53,64,50,63,52,35,67,66,64,63,68,63,63,70,67,66,75,54,74,61,51,61,40,65,60,54,54,8,8,9,11,8
29,63,63,1768,1,3,2,2019,63,56,55,61,49,61,59,61,59,62,72,71,73,60,66,58,75,68,65,58,61,57,60,58,52,58,56,58,56,13,14,14,8,9
25,63,66,1777,1,2,2,2018,60,60,61,59,47,59,58,47,55,62,74,73,70,62,59,63,82,70,73,61,64,66,59,53,50,60,61,63,63,15,6,7,7,8
35,63,63,1826,1,3,2,2019,67,60,55,61,65,60,65,65,60,62,60,61,69,66,75,62,67,71,66,64,72,49,68,63,63,65,53,60,60,6,12,16,14,9
21,63,70,1544,1,2,2,"Jan 31, 2019",30,16,65,66,24,55,30,40,64,65,73,75,63,55,49,64,77,62,72,24,64,58,41,49,38,52,54,63,58,13,6,9,10,12
24,63,70,1417,1,2,2,2019,33,28,59,56,29,34,31,33,52,39,54,60,44,54,68,47,78,59,70,26,55,61,26,31,48,52,61,69,69,7,7,9,9,11
21,63,71,1629,1,3,2,2020,54,41,53,61,42,56,44,35,56,57,70,70,65,57,60,53,60,70,71,40,58,61,50,50,47,43,56,66,62,13,10,14,14,13
22,63,69,1056,1,2,1,2023,15,17,20,22,20,13,15,18,23,28,47,45,39,53,41,17,59,23,76,17,19,17,12,16,27,48,10,19,16,66,62,59,59,66
19,63,78,1622,1,3,3,2022,49,46,53,68,42,72,47,35,62,69,79,66,78,56,53,52,59,74,63,41,53,47,57,61,44,68,51,52,50,9,7,8,11,8
16,63,76,1645,1,3,3,2019,50,51,57,67,42,64,49,43,61,66,60,62,53,62,65,55,62,56,55,50,65,57,57,64,53,55,56,64,58,6,5,10,6,14
28,63,63,1565,1,3,2,2023,54,29,49,36,32,63,39,37,33,58,71,70,81,57,78,33,82,64,60,30,59,73,46,38,49,59,62,66,70,8,7,10,13,8
22,63,71,1451,1,3,3,2019,62,62,49,61,48,66,42,38,41,64,68,70,67,59,68,52,62,50,50,56,39,16,60,57,39,53,18,15,18,5,15,15,6,13
23,63,69,1472,1,3,2,2023,35,64,57,58,47,58,31,27,39,64,71,72,70,64,69,60,63,64,67,45,32,21,60,57,61,55,20,22,24,6,9,12,15,8
26,63,64,1721,1,3,2,2019,57,56,48,64,59,62,62,56,59,66,63,74,56,64,55,64,30,60,71,62,66,63,59,62,56,63,56,58,54,12,9,15,8,15
24,63,67,1750,1,3,2,2021,63,58,52,64,56,62,68,66,63,63,69,67,74,64,77,63,53,68,67,61,45,48,60,68,57,66,50,45,41,7,15,14,15,7
24,63,66,1499,1,2,2,2020,47,63,61,50,57,61,34,44,40,59,79,78,59,58,57,60,65,66,68,57,40,17,60,43,61,58,18,12,21,15,9,13,13,14
26,63,66,1590,1,3,2,2021,62,36,31,57,40,55,53,40,49,60,78,74,80,57,56,35,61,66,71,42,64,58,48,55,19,56,57,64,67,12,10,11,8,14
33,63,63,1732,1,3,2,2023,57,50,52,64,53,59,45,50,63,61,50,62,66,63,66,60,78,77,72,60,82,60,48,64,42,62,48,61,60,15,13,8,11,12
19,63,78,1678,1,3,3,2021,52,47,44,69,48,62,51,52,66,63,63,62,71,60,69,58,65,69,67,54,54,59,48,64,45,62,64,53,45,7,8,14,11,14
28,63,63,1557,1,3,2,2021,54,23,65,46,22,47,66,40,22,45,57,62,54,57,50,70,80,76,75,61,71,62,41,33,39,49,58,60,62,11,11,12,10,15
23,63,68,1613,1,3,3,2021,64,61,49,56,55,66,56,41,44,65,84,79,79,55,82,66,73,63,60,56,39,20,61,41,43,59,33,34,37,12,6,9,12,12
22,63,70,1827,1,3,2,2019,57,47,55,63,43,60,56,45,58,63,77,77,76,62,83,59,75,88,65,54,76,64,57,61,52,68,66,66,62,16,11,15,8,10
36,63,63,1033,1,3,1,2019,15,12,20,24,12,13,14,11,23,22,40,47,38,66,31,23,64,30,71,13,37,16,14,28,22,40,16,11,11,62,64,35,64,64
20,63,72,1555,1,3,2,2022,57,27,42,54,27,58,55,26,43,62,70,68,78,67,79,64,73,54,51,21,57,66,49,34,31,54,63,65,61,10,10,10,12,11
23,63,70,1603,1,3,3,2020,54,58,46,65,47,66,62,50,63,68,61,65,60,61,73,56,51,58,61,37,48,23,61,57,60,64,41,47,60,11,5,9,6,13
20,63,72,1653,1,3,2,2020,42,44,64,65,41,58,45,43,58,62,68,65,52,65,75,63,65,65,75,54,62,60,43,56,41,57,59,61,53,10,9,5,15,10
27,63,64,1614,1,3,2,2022,31,21,58,66,28,56,30,27,63,66,78,71,69,57,67,55,77,79,82,20,62,60,62,65,38,48,52,65,61,11,11,14,6,6
25,63,66,1657,1,3,3,2019,65,27,42,62,29,65,52,42,64,64,79,75,77,57,72,45,77,67,60,35,64,56,61,56,32,65,58,60,62,9,7,8,15,13
27,63,63,1763,1,3,2,2022,65,58,54,63,55,65,67,57,61,62,71,73,69,62,62,68,53,81,62,65,58,45,66,61,48,64,51,53,46,11,13,10,14,14
24,63,69,990,1,3,1,2020,13,9,13,32,8,11,15,7,27,24,48,39,34,67,45,21,54,14,80,13,25,15,7,17,18,53,8,15,9,63,59,57,58,65
24,63,69,941,1,3,1,2020,11,7,14,22,9,9,11,12,16,13,28,31,32,59,26,23,63,33,69,11,23,11,8,31,23,56,10,14,13,64,59,58,64,64
21,63,74,1644,1,2,2,2021,48,44,50,57,38,66,42,38,49,55,73,69,79,57,76,51,68,66,57,39,65,65,48,50,44,49,62,64,66,14,12,8,11,13
23,63,68,1725,1,4,3,2020,59,58,55,62,55,66,55,34,58,64,78,75,62,62,68,59,62,69,58,59,56,52,63,62,43,66,63,60,59,15,15,7,5,7
33,63,63,1149,1,1,1,2018,27,8,7,31,4,8,40,37,31,32,30,26,38,62,63,6,69,44,66,10,37,12,12,36,37,57,17,22,22,61,63,66,60,65
23,63,67,1688,1,3,2,2020,52,48,64,60,41,51,43,41,58,58,70,73,60,60,63,57,76,77,77,48,63,61,48,53,52,62,62,62,58,7,10,7,14,14
33,63,63,1604,1,3,2,2021,62,61,49,58,53,63,58,51,51,60,74,80,82,62,92,69,50,70,47,55,32,31,61,53,58,54,35,17,15,13,14,10,7,11
22,63,71,1677,1,2,3,2020,69,43,32,66,51,64,69,63,66,65,61,61,72,59,74,65,67,65,59,58,45,46,55,66,50,62,47,50,43,8,7,9,15,7
21,63,76,1742,1,3,2,2020,43,57,57,65,56,56,64,63,58,65,58,60,63,66,73,60,63,66,57,60,62,53,66,57,53,54,64,63,55,14,12,11,7,15
22,63,70,1414,1,3,2,2019,47,29,67,58,31,40,29,27,42,53,59,64,51,63,42,44,49,69,75,21,58,62,27,29,41,44,61,61,62,10,12,15,9,7
19,63,79,1728,1,2,3,2020,62,53,44,64,55,66,56,63,59,68,72,73,68,60,72,64,56,73,60,60,53,40,53,65,54,66,52,52,52,14,13,10,13,9
28,63,63,1778,1,3,3,2021,65,57,45,64,50,64,64,65,62,66,66,63,58,55,56,74,74,73,72,60,66,57,56,59,67,56,51,60,53,6,10,15,15,10
35,63,63,1481,1,3,2,2019,39,35,66,52,28,32,30,35,49,37,33,36,30,63,49,55,55,69,79,40,80,69,44,55,50,73,71,69,69,13,9,12,13,15
19,63,81,1738,1,3,3,2020,56,42,60,65,50,63,59,50,64,63,66,65,64,60,64,64,68,62,74,55,65,63,55,61,50,59,65,61,59,11,6,13,5,10
20,63,72,1027,1,3,1,"Jun 30, 2019",12,20,14,22,11,11,13,11,19,24,47,45,34,57,48,21,54,37,62,20,24,21,14,12,25,49,13,14,16,68,59,56,58,65
30,63,63,1446,1,3,3,2021,31,64,68,62,56,65,38,35,36,68,49,55,61,50,49,66,67,57,70,60,42,13,61,61,56,58,21,11,16,10,6,14,15,13
19,63,75,1511,1,3,3,2019,62,44,40,62,52,67,49,38,54,64,80,69,73,62,76,55,70,46,35,36,29,25,52,61,56,58,48,30,23,14,12,6,7,14
20,63,78,1731,1,3,2,2019,44,46,52,64,56,62,63,57,60,63,72,71,76,63,74,58,72,71,54,53,64,55,63,65,52,62,55,48,48,14,9,7,7,13
29,63,63,1619,1,3,2,2019,54,61,44,60,62,63,45,34,47,62,81,91,75,57,68,66,74,73,73,56,50,18,59,54,55,64,40,27,24,8,10,8,8,12
32,63,63,1065,1,2,1,2019,13,16,14,27,14,11,16,11,32,18,39,29,42,60,45,20,65,36,68,16,28,15,11,48,23,54,13,13,15,62,60,58,62,65
33,63,63,1657,1,2,3,2019,62,59,61,58,46,60,40,40,48,59,79,83,54,61,59,68,70,65,77,60,66,32,65,54,61,64,45,37,35,9,7,14,11,12
21,63,74,964,1,3,1,"Jun 30, 2020",17,19,9,26,12,11,18,18,19,21,33,39,38,54,40,20,54,23,57,14,19,8,5,29,16,22,17,9,8,65,59,60,63,64
22,63,71,1542,1,3,2,2021,49,30,58,53,32,42,24,25,49,50,80,80,78,52,68,58,73,64,66,46,64,55,37,35,40,47,70,65,63,5,6,5,11,9
29,63,64,1090,1,3,1,2020,5,6,29,35,13,9,16,9,29,12,39,41,45,59,51,53,55,27,72,10,17,14,8,40,40,26,18,19,17,65,61,50,64,62
21,63,72,1016,1,3,1,2020,12,13,10,28,9,20,14,14,22,23,36,38,33,63,30,18,60,28,72,11,28,13,11,42,23,41,13,13,11,62,60,58,61,67
23,63,71,1748,1,2,2,2019,65,47,49,63,53,61,67,66,61,63,66,65,65,61,66,65,57,77,69,58,53,53,58,62,58,57,45,64,57,7,12,10,9,16
20,63,74,1564,1,3,3,2019,65,59,42,67,45,64,67,69,63,67,63,64,72,52,63,53,40,64,50,48,38,34,58,61,47,59,33,35,32,7,14,8,13,7
26,63,66,1306,1,2,2,2019,26,22,60,41,27,29,30,26,33,33,42,58,35,53,54,40,75,60,62,23,53,59,30,30,39,48,69,72,73,11,11,10,12,8
30,63,63,997,1,2,1,2021,14,9,19,12,10,10,9,13,13,22,58,49,21,58,38,35,55,34,68,10,15,21,14,27,21,54,11,11,12,63,60,58,61,66
29,63,63,978,1,2,1,2020,17,11,13,21,15,12,12,14,20,20,42,47,40,60,21,11,36,34,65,14,26,19,7,34,20,47,12,15,12,63,60,59,62,64
26,63,64,1682,1,2,2,2019,66,46,62,64,43,65,45,67,60,61,72,73,69,47,63,57,78,73,71,46,58,54,40,50,33,44,51,63,61,7,10,9,9,9
29,63,63,1583,1,3,2,2019,38,37,57,62,32,48,29,38,59,62,54,59,63,63,68,57,77,77,64,41,66,62,42,39,50,61,60,64,58,9,13,11,8,16
22,63,72,1651,1,3,2,2020,56,48,36,67,40,62,69,54,60,65,65,43,75,55,81,47,71,67,43,53,58,59,60,67,49,55,47,55,45,8,13,10,7,16
30,63,63,1750,1,3,2,2019,62,54,59,60,49,58,59,57,57,60,64,65,70,62,63,64,72,78,74,58,65,58,52,56,60,61,57,60,58,6,6,7,14,6
24,63,68,1351,1,4,2,2020,21,18,56,52,24,22,20,24,50,44,61,55,59,55,56,35,71,65,78,17,59,63,38,36,32,54,66,63,64,8,14,8,9,8
31,63,63,1747,1,3,2,2019,53,45,55,63,52,57,44,31,59,61,61,63,77,66,66,49,69,79,85,41,80,70,54,61,41,59,68,68,64,11,14,10,14,16
29,63,63,1739,1,3,2,2019,56,40,56,65,46,57,59,43,62,63,64,61,65,62,63,55,61,76,74,53,81,67,49,61,49,63,63,62,59,15,13,12,14,13
32,63,63,1030,1,3,1,2019,19,9,11,18,12,12,12,19,24,24,32,33,48,56,44,23,63,32,61,20,38,14,8,35,16,54,8,13,13,66,60,61,61,65
28,63,63,1641,1,2,2,2020,36,39,57,69,46,61,50,36,69,65,62,64,61,59,78,51,63,70,64,31,60,61,52,62,44,63,58,58,57,10,12,12,12,12
27,63,64,1700,1,2,2,2020,64,41,60,64,34,62,63,60,61,64,68,66,63,59,61,51,61,73,67,61,54,58,49,38,56,56,63,65,64,9,7,11,12,11
27,63,64,1454,1,3,2,2020,27,65,60,51,38,63,37,33,33,61,68,74,64,65,73,62,63,65,46,47,26,27,68,55,58,44,31,18,16,11,13,8,12,16
22,63,72,1767,1,3,2,2020,54,58,50,63,55,60,58,55,58,64,74,68,73,59,79,65,58,81,61,59,57,55,62,63,73,67,55,53,51,7,10,10,8,11
31,63,63,1703,1,3,2,2020,50,59,68,56,44,51,58,25,50,65,68,76,60,61,69,65,84,81,82,53,77,45,57,58,61,57,48,38,41,15,6,10,10,12
26,63,64,1592,1,3,3,2020,63,42,39,58,37,60,49,40,42,63,78,74,82,59,78,39,71,75,46,36,57,57,38,40,41,55,62,54,59,13,7,7,12,14
30,63,63,1646,1,2,2,2019,50,48,61,63,46,50,56,45,62,56,54,58,50,61,49,65,52,71,80,62,67,54,41,57,58,53,59,65,62,12,6,12,6,8
21,63,76,1500,1,2,2,2021,45,32,53,54,39,39,30,40,40,42,67,70,62,48,56,40,76,62,76,52,60,63,36,46,44,57,65,63,60,6,11,9,7,7
23,63,68,1612,1,3,2,2020,68,54,45,62,52,64,62,54,56,62,73,76,77,54,64,66,62,61,69,54,45,20,60,48,56,58,39,28,24,8,14,16,10,9
26,63,66,1654,1,3,3,2021,50,47,35,70,43,63,56,46,65,68,72,68,73,63,85,63,51,73,55,52,48,35,51,62,48,58,67,49,44,15,6,10,12,9
37,63,63,1705,1,3,2,2019,49,37,61,65,43,55,40,46,61,64,55,55,60,67,75,60,73,85,78,44,78,65,42,59,47,67,68,67,66,6,14,8,6,6
28,63,63,1722,1,4,3,2018,59,59,57,65,44,61,59,62,63,64,69,64,71,60,68,50,58,54,57,52,59,58,62,63,46,61,61,59,58,12,8,16,15,9
23,63,69,1592,1,3,4,2021,57,57,43,61,41,64,46,45,51,62,82,77,78,58,72,61,83,63,54,57,42,25,60,51,55,55,52,21,21,7,12,8,15,11
20,63,75,1496,1,3,3,2020,63,59,34,56,54,68,46,39,47,64,90,80,71,47,66,48,58,55,61,46,34,25,53,50,47,46,23,28,24,15,9,12,14,10
28,63,63,1773,1,3,2,2020,56,56,49,65,63,60,59,58,64,65,69,60,73,58,65,65,60,75,70,58,70,49,63,61,62,56,59,57,45,13,10,10,10,16
24,63,66,1596,1,3,2,2019,53,37,62,57,43,50,38,40,59,53,64,62,60,57,63,57,59,61,71,48,65,60,50,46,45,57,61,65,63,10,10,12,9,6
31,63,63,1500,1,2,2,2019,61,34,49,60,21,57,32,28,56,62,55,65,65,60,49,25,61,78,75,27,48,66,57,41,34,65,63,64,56,8,14,14,8,7
32,63,63,1535,1,2,2,2019,61,30,59,58,36,52,29,48,46,49,67,68,60,56,53,58,57,48,75,35,55,65,29,48,40,53,70,66,66,10,13,8,11,9
21,63,70,1487,1,3,2,2021,46,28,63,55,24,48,24,21,52,58,71,71,66,54,62,49,72,60,77,26,68,57,22,46,34,53,59,61,63,7,14,12,9,8
23,63,68,1062,1,2,1,2023,14,13,12,25,20,17,17,18,19,22,44,46,59,53,58,18,50,28,57,15,18,18,11,31,20,43,17,16,16,62,63,57,62,66
26,63,63,1611,1,3,2,2021,37,40,43,72,25,49,39,39,64,61,68,72,77,58,71,62,77,89,59,44,52,72,53,52,38,47,41,58,50,5,14,13,7,10
20,63,73,1591,1,3,2,2021,63,57,41,58,48,64,45,38,54,60,75,75,69,58,67,61,75,79,63,51,56,32,57,55,45,47,39,26,27,14,12,7,7,13
20,63,75,1570,1,3,2,"Jun 30, 2019",69,34,47,68,32,67,49,34,49,66,74,74,74,61,66,40,59,63,62,35,35,43,45,59,38,45,42,68,63,11,11,15,7,10
21,63,73,1652,1,3,2,2019,53,56,51,60,41,64,54,40,53,60,81,85,80,61,82,61,86,60,40,46,57,45,58,57,45,54,35,37,50,9,8,14,14,9
28,63,63,1437,1,3,2,2019,34,72,68,57,52,60,41,41,34,58,52,56,56,59,62,67,66,63,57,62,31,15,58,49,68,52,16,18,20,7,11,6,15,6
25,63,66,1568,1,2,2,2023,50,32,51,65,21,58,23,29,54,61,69,73,67,54,66,36,68,74,71,39,70,63,53,31,39,63,62,65,59,11,11,12,16,15
28,63,65,1068,1,2,1,2018,15,15,20,23,14,19,17,12,20,13,44,42,35,57,56,21,55,38,64,15,25,20,12,34,24,40,18,15,15,63,64,57,61,65
21,63,73,1618,1,3,2,2020,51,35,59,56,30,54,51,39,53,55,71,72,69,63,67,53,78,59,58,40,62,62,44,45,40,57,62,64,63,16,10,15,7,15
20,63,74,1434,1,3,2,"Jun 30, 2019",31,61,66,54,52,61,38,34,30,63,68,75,53,46,43,67,64,51,82,52,61,18,56,41,61,48,22,21,18,8,10,10,9,8
22,63,68,1602,1,3,2,2020,53,60,57,55,53,59,38,35,39,56,75,82,65,56,46,70,52,85,81,52,80,30,58,53,55,55,28,37,35,14,8,13,9,13
23,63,70,1530,1,3,2,2019,56,25,65,60,30,40,39,38,42,56,62,64,61,61,61,45,76,70,66,29,56,63,38,38,45,52,58,66,65,15,9,16,8,7
23,63,70,1642,1,3,2,2022,65,53,55,56,60,64,68,60,51,60,74,92,70,65,74,67,54,72,54,64,42,24,51,51,60,52,34,25,21,9,9,11,12,15
20,63,74,1459,1,3,2,"Jun 30, 2019",32,21,57,59,23,43,22,30,65,55,65,70,70,59,67,32,67,59,63,27,67,62,21,56,24,62,60,63,65,13,11,11,12,8
24,63,70,1421,1,2,2,2019,26,26,58,61,32,39,27,34,42,57,63,61,54,50,53,41,69,63,65,23,57,63,24,39,45,58,65,68,62,13,14,12,7,8
28,63,63,1621,1,3,2,2022,44,63,62,51,55,57,44,55,49,52,82,82,65,61,57,62,54,80,84,53,65,50,59,48,43,53,26,29,34,15,12,11,7,10
35,63,63,1802,1,4,2,2022,67,59,66,73,42,66,74,73,61,63,68,51,64,63,74,46,77,53,54,62,67,62,61,65,67,45,42,67,64,6,10,16,6,13
28,63,64,1288,1,2,2,2019,22,21,65,46,18,25,21,35,40,46,45,49,36,54,35,39,82,61,82,25,62,58,22,36,20,52,60,63,61,14,11,14,10,10
31,63,63,1600,1,3,2,2021,64,44,41,68,33,53,45,35,62,64,58,53,65,66,69,55,59,66,68,58,53,58,47,62,43,47,41,61,55,11,13,14,5,11
20,63,77,1566,1,2,2,2021,40,44,45,63,32,52,35,37,54,58,54,52,66,62,64,47,59,83,67,49,62,63,53,58,38,46,60,62,54,14,13,9,8,9
22,63,71,1746,1,3,3,"Dec 31, 2018",61,56,39,66,58,64,68,61,58,64,75,68,74,58,80,54,60,61,59,55,58,45,69,70,56,65,51,48,50,14,9,15,13,9
26,63,67,1635,1,3,2,2021,52,45,60,64,45,51,49,39,64,58,64,62,51,57,53,57,65,47,78,49,78,59,40,52,39,59,62,64,62,13,14,14,15,13
36,63,63,1029,1,2,1,2019,13,19,14,36,12,14,14,12,23,10,29,26,41,50,51,22,56,26,56,11,34,17,13,52,19,58,16,14,14,64,64,60,63,64
23,63,71,1635,1,3,2,2018,48,32,58,63,36,59,48,38,56,65,72,64,69,51,66,54,64,68,81,41,79,60,40,59,50,65,54,65,59,6,7,9,7,7
24,63,66,1587,1,3,3,2019,54,60,44,62,54,63,45,44,57,61,70,70,72,58,75,64,59,70,43,57,43,34,62,58,45,59,55,30,35,13,6,8,11,5
21,63,71,1561,1,3,3,,45,65,48,59,49,66,55,38,32,65,82,73,73,60,71,79,60,64,61,60,54,18,65,46,52,69,21,26,24,10,12,10,5,13
26,63,65,1573,1,4,2,2020,59,28,57,58,31,51,34,37,55,55,60,83,52,60,54,60,57,74,75,40,60,61,39,41,37,58,60,63,61,15,14,15,13,14
24,63,71,1492,1,3,2,2021,51,31,62,51,28,53,32,26,25,58,64,68,70,63,63,24,77,76,71,27,63,65,34,34,41,66,60,61,58,6,12,9,14,15
31,63,63,1712,1,3,3,2019,59,59,43,61,62,60,62,61,58,62,68,71,78,61,72,62,72,66,59,60,45,50,61,61,63,63,44,43,41,7,10,8,15,8
29,63,63,1584,1,3,2,2019,43,33,66,60,31,52,35,37,54,58,65,69,59,61,56,47,63,71,71,45,61,67,35,51,34,70,71,63,58,16,15,12,10,15
21,63,74,1530,1,4,3,2020,57,58,43,64,52,70,50,41,50,68,73,70,77,49,74,62,62,49,54,52,32,25,57,55,58,58,25,26,25,8,10,7,12,15
21,63,69,936,1,2,1,2020,13,9,14,21,8,7,12,10,25,18,30,35,52,58,27,20,50,20,73,8,16,8,4,38,17,38,12,14,11,64,60,57,63,62
20,63,78,1530,1,3,2,"Dec 31, 2018",39,65,62,55,53,61,41,41,35,64,78,81,89,61,84,61,87,66,37,55,31,15,62,45,61,47,19,17,17,10,8,14,8,8
25,63,68,1526,1,3,2,2020,26,55,61,59,55,32,23,31,57,56,68,65,46,59,56,41,70,73,76,35,55,62,31,43,44,60,59,64,61,9,8,16,15,15
26,63,66,1445,1,2,2,2019,30,30,61,55,31,41,34,25,40,48,58,59,65,56,60,58,83,57,75,27,57,59,30,35,37,60,61,64,60,9,7,15,9,9
19,63,81,1603,1,3,3,"Jun 30, 2019",63,59,54,62,55,64,63,64,53,64,73,74,66,61,59,53,58,49,48,61,51,33,59,55,62,60,22,39,38,11,5,7,8,10
20,63,78,1523,1,3,2,2023,49,62,75,55,50,55,32,29,52,59,55,55,49,50,59,62,68,65,92,59,60,25,65,52,55,70,35,25,20,9,10,14,12,9
21,63,73,1599,1,2,2,2019,45,64,54,56,54,62,49,35,48,62,84,83,75,61,73,57,79,70,67,55,45,17,64,52,48,60,52,18,14,8,12,9,14,13
21,63,74,1584,1,2,2,2020,46,26,52,67,30,54,37,33,63,63,72,69,65,59,65,54,73,69,68,33,74,59,29,35,43,52,66,65,62,9,6,10,15,13
27,63,64,1072,1,3,1,2019,11,8,14,33,11,14,13,16,24,26,43,40,45,53,56,19,62,39,59,12,24,16,12,43,15,53,17,11,14,68,59,70,62,63
30,63,63,1407,1,3,2,2019,38,22,65,58,28,50,30,28,51,58,52,61,30,57,37,46,66,62,78,26,63,60,23,47,42,60,55,62,62,13,9,9,9,10
21,63,76,1502,1,3,2,2020,58,53,54,66,52,63,44,39,64,58,80,81,75,50,79,46,57,71,32,52,33,11,52,51,56,42,53,13,14,6,9,13,10,7
23,63,68,1617,1,3,2,2019,52,45,52,65,32,54,45,37,63,61,53,55,68,55,64,51,70,64,66,54,60,60,51,65,39,45,64,64,62,10,9,9,9,9
24,63,68,1819,1,4,3,2020,51,49,53,67,46,66,68,64,65,67,78,68,92,66,88,57,79,77,58,51,59,55,61,61,41,62,61,58,56,8,15,11,9,14
29,63,63,1740,1,3,3,2023,56,61,51,56,53,64,45,52,53,62,74,85,73,57,67,62,76,69,69,58,62,56,55,54,55,58,52,59,57,12,10,7,10,8
20,63,72,1206,1,2,1,2020,30,16,10,30,20,18,29,13,38,32,51,55,70,52,41,42,70,45,51,20,28,18,11,30,20,43,14,24,14,66,62,59,64,63
24,63,69,1499,1,3,3,2019,32,64,69,58,36,66,33,32,56,63,63,65,65,53,67,57,70,65,72,51,59,21,61,52,56,65,23,26,24,9,6,9,10,6
24,63,68,1576,1,2,2,2021,68,54,48,63,40,58,52,37,56,67,75,74,60,53,77,56,57,62,57,44,53,48,54,55,44,42,38,41,42,9,14,6,5,9
26,63,65,1680,1,3,2,2021,62,32,58,58,30,58,58,64,54,59,69,64,60,61,67,65,82,76,75,34,67,58,41,44,56,63,59,65,61,9,10,6,9,9
34,63,63,1840,1,4,3,2018,63,61,67,64,67,63,60,70,56,66,62,61,73,63,70,74,84,72,66,65,49,57,64,58,71,70,56,54,52,8,16,10,10,8
32,63,63,1682,1,2,2,2019,62,38,48,58,36,62,50,45,60,58,61,58,72,59,84,52,80,77,66,44,67,61,38,52,45,61,60,66,64,9,15,9,15,11
18,63,78,1603,1,3,2,2019,62,50,39,62,55,65,44,51,55,61,74,70,81,58,80,57,66,59,55,59,41,29,58,65,60,51,36,32,33,10,6,13,6,11
30,63,63,1739,1,3,3,2018,62,59,48,63,56,63,63,64,61,63,68,72,74,61,68,60,56,75,67,59,62,54,63,62,56,64,40,52,52,6,8,7,7,8
32,63,63,1585,1,3,2,2023,55,21,57,63,26,62,49,34,55,65,70,57,68,55,64,50,50,67,68,30,54,62,53,55,34,63,60,64,63,16,13,15,16,14
29,63,63,1806,1,3,2,2020,61,50,54,65,59,58,59,55,59,59,78,74,81,63,90,56,76,67,41,57,75,61,54,59,51,67,63,65,63,16,10,10,6,11
30,63,63,1402,1,3,2,2020,41,32,69,60,32,38,51,42,62,52,42,39,33,47,31,45,51,67,70,39,71,65,19,29,26,48,59,65,59,8,12,16,15,15
27,63,63,1552,1,3,2,2020,33,28,62,63,33,40,42,40,60,58,51,61,65,59,63,57,77,75,76,35,70,60,36,47,38,58,52,60,60,10,14,8,12,7
25,63,68,1332,1,3,2,2020,32,18,65,33,15,29,31,32,30,50,54,63,55,54,50,43,65,52,81,22,80,54,29,29,33,55,56,65,60,7,12,15,7,11
24,63,66,1546,1,3,2,2019,40,30,61,60,39,53,30,40,58,62,52,57,65,61,58,56,57,76,71,50,61,66,36,51,43,60,57,62,57,7,6,6,11,7
23,63,68,1458,1,3,3,"Jun 30, 2019",54,68,36,59,41,65,44,55,68,63,67,64,57,62,71,55,45,47,50,56,28,17,66,56,50,55,24,23,26,7,9,7,10,8
31,63,63,1815,1,3,2,2019,58,56,63,61,47,59,56,60,57,61,68,64,65,70,70,65,64,86,79,59,85,63,59,59,42,58,65,63,61,5,14,6,12,13
18,63,80,1558,1,3,2,2022,53,29,55,60,31,54,28,35,49,52,69,67,74,61,69,46,83,62,58,30,63,59,42,42,42,45,62,68,66,7,7,13,11,11
26,63,64,1722,1,3,2,2019,52,57,35,67,49,62,57,43,58,64,76,75,79,61,84,57,82,71,67,50,61,55,59,57,51,65,45,51,43,14,15,9,6,10
24,63,68,1691,1,3,3,2020,59,59,42,65,41,64,54,40,57,63,68,69,67,57,70,70,55,87,61,64,40,57,59,61,49,61,45,55,48,10,14,13,12,16
22,63,72,1596,1,3,2,2018,64,25,58,57,23,56,59,46,55,58,68,69,64,57,76,52,70,72,56,30,60,68,43,48,37,57,56,63,57,10,15,6,13,5
23,63,68,1593,1,3,3,2020,62,47,55,62,23,64,36,25,62,63,70,73,61,65,57,51,68,81,76,20,56,58,53,49,30,56,58,64,61,7,9,7,7,13
20,63,77,1535,1,3,2,2023,42,64,55,52,53,60,55,45,43,59,73,75,66,60,67,59,84,63,73,55,42,23,62,53,58,59,15,18,11,5,14,6,10,15
20,63,75,1516,1,3,2,2019,63,29,22,58,37,64,59,39,45,59,75,74,68,62,75,33,62,60,29,32,48,64,56,42,40,51,58,62,64,7,8,6,5,11
23,63,69,1572,1,5,2,"Jan 18, 2019",59,60,60,58,53,59,43,27,40,61,69,74,59,62,57,66,63,58,70,58,69,48,61,58,58,65,24,32,25,7,12,6,9,7
24,63,67,1501,1,4,2,2020,31,67,61,38,63,55,57,36,25,56,65,64,67,64,58,65,81,62,78,55,63,16,66,39,62,59,29,13,14,7,6,15,9,14
19,63,80,1627,1,3,3,2020,43,63,60,54,48,65,46,42,32,64,84,80,83,60,86,55,66,64,44,59,40,41,58,57,73,56,38,36,31,13,6,15,6,15
